substation,zone,technology,capacity_mw,my_position,position_label,n_projects_ahead,curtailment_pct,curtailed_mwh,total_mwh
TRGF,aberthaw-and-cardiff-east,PV,20,99,#99,0,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,129,#129,1,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,139,#139,3,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,353,#353,5,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,9999,Last,9,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,Wind,20,99,#99,0,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,129,#129,1,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,139,#139,3,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,353,#353,5,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,BESS,20,99,#99,0,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,129,#129,1,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,139,#139,3,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,353,#353,5,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,3.34,2696,80812
TRPK,aberthaw-and-cardiff-east,PV,20,99,#99,0,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,129,#129,1,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,139,#139,3,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,353,#353,5,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,9999,Last,9,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,Wind,20,99,#99,0,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,129,#129,1,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,139,#139,3,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,353,#353,5,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,BESS,20,99,#99,0,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,129,#129,1,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,139,#139,3,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,353,#353,5,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,36.48,29483,80812
WHTN,aberthaw-and-cardiff-east,PV,20,99,#99,0,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,PV,20,129,#129,1,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,PV,20,139,#139,3,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,PV,20,353,#353,5,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,PV,20,9999,Last,9,16.56,3687,22257
WHTN,aberthaw-and-cardiff-east,Wind,20,99,#99,0,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,Wind,20,129,#129,1,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,Wind,20,139,#139,3,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,Wind,20,353,#353,5,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,1.78,902,50570
WHTN,aberthaw-and-cardiff-east,BESS,20,99,#99,0,8.86,7157,80812
WHTN,aberthaw-and-cardiff-east,BESS,20,129,#129,1,8.86,7157,80812
WHTN,aberthaw-and-cardiff-east,BESS,20,139,#139,3,8.86,7157,80812
WHTN,aberthaw-and-cardiff-east,BESS,20,353,#353,5,8.86,7157,80812
WHTN,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,8.86,7157,80812
WHTN,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,8.86,7157,80812
WOOD,aberthaw-and-cardiff-east,PV,20,99,#99,0,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,PV,20,129,#129,1,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,PV,20,139,#139,3,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,PV,20,353,#353,5,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,PV,20,1709,#1709,8,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,PV,20,9999,Last,9,0.0,0,22257
WOOD,aberthaw-and-cardiff-east,Wind,20,99,#99,0,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,Wind,20,129,#129,1,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,Wind,20,139,#139,3,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,Wind,20,353,#353,5,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,Wind,20,1709,#1709,8,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,Wind,20,9999,Last,9,0.0,0,50570
WOOD,aberthaw-and-cardiff-east,BESS,20,99,#99,0,0.0,0,80812
WOOD,aberthaw-and-cardiff-east,BESS,20,129,#129,1,0.0,0,80812
WOOD,aberthaw-and-cardiff-east,BESS,20,139,#139,3,0.0,0,80812
WOOD,aberthaw-and-cardiff-east,BESS,20,353,#353,5,0.0,0,80812
WOOD,aberthaw-and-cardiff-east,BESS,20,1709,#1709,8,0.0,0,80812
WOOD,aberthaw-and-cardiff-east,BESS,20,9999,Last,9,0.0,0,80812
BRAW,pembroke,PV,20,10,#10,0,16.72,3720,22257
BRAW,pembroke,PV,20,158,#158,1,16.72,3720,22257
BRAW,pembroke,PV,20,170,#170,2,16.72,3720,22257
BRAW,pembroke,PV,20,406,#406,3,16.72,3721,22257
BRAW,pembroke,PV,20,509,#509,4,16.72,3721,22257
BRAW,pembroke,PV,20,718,#718,5,16.72,3721,22257
BRAW,pembroke,PV,20,1806,#1806,6,18.18,4045,22257
BRAW,pembroke,PV,20,1818,#1818,7,25.6,5698,22257
BRAW,pembroke,PV,20,9999,Last,8,25.6,5698,22257
BRAW,pembroke,Wind,20,10,#10,0,7.65,3869,50570
BRAW,pembroke,Wind,20,158,#158,1,7.65,3869,50570
BRAW,pembroke,Wind,20,170,#170,2,7.65,3869,50570
BRAW,pembroke,Wind,20,406,#406,3,7.65,3869,50570
BRAW,pembroke,Wind,20,509,#509,4,7.65,3869,50570
BRAW,pembroke,Wind,20,718,#718,5,7.65,3869,50570
BRAW,pembroke,Wind,20,1806,#1806,6,7.85,3970,50570
BRAW,pembroke,Wind,20,1818,#1818,7,9.08,4593,50570
BRAW,pembroke,Wind,20,9999,Last,8,9.08,4593,50570
BRAW,pembroke,BESS,20,10,#10,0,23.07,18641,80812
BRAW,pembroke,BESS,20,158,#158,1,23.07,18641,80812
BRAW,pembroke,BESS,20,170,#170,2,23.07,18641,80812
BRAW,pembroke,BESS,20,406,#406,3,23.07,18641,80812
BRAW,pembroke,BESS,20,509,#509,4,23.07,18641,80812
BRAW,pembroke,BESS,20,718,#718,5,23.07,18641,80812
BRAW,pembroke,BESS,20,1806,#1806,6,23.35,18870,80812
BRAW,pembroke,BESS,20,1818,#1818,7,24.73,19985,80812
BRAW,pembroke,BESS,20,9999,Last,8,24.73,19985,80812
BROF,pembroke,PV,20,10,#10,0,6.0,1335,22257
BROF,pembroke,PV,20,158,#158,1,6.0,1335,22257
BROF,pembroke,PV,20,170,#170,2,6.0,1335,22257
BROF,pembroke,PV,20,406,#406,3,7.23,1610,22257
BROF,pembroke,PV,20,509,#509,4,7.29,1622,22257
BROF,pembroke,PV,20,718,#718,5,7.29,1622,22257
BROF,pembroke,PV,20,1806,#1806,6,9.8,2182,22257
BROF,pembroke,PV,20,1818,#1818,7,20.86,4642,22257
BROF,pembroke,PV,20,9999,Last,8,20.86,4642,22257
BROF,pembroke,Wind,20,10,#10,0,1.82,921,50570
BROF,pembroke,Wind,20,158,#158,1,1.82,921,50570
BROF,pembroke,Wind,20,170,#170,2,1.82,921,50570
BROF,pembroke,Wind,20,406,#406,3,1.91,967,50570
BROF,pembroke,Wind,20,509,#509,4,2.02,1019,50570
BROF,pembroke,Wind,20,718,#718,5,2.02,1019,50570
BROF,pembroke,Wind,20,1806,#1806,6,2.22,1120,50570
BROF,pembroke,Wind,20,1818,#1818,7,3.56,1800,50570
BROF,pembroke,Wind,20,9999,Last,8,3.56,1800,50570
BROF,pembroke,BESS,20,10,#10,0,11.57,9347,80812
BROF,pembroke,BESS,20,158,#158,1,11.57,9347,80812
BROF,pembroke,BESS,20,170,#170,2,11.57,9347,80812
BROF,pembroke,BESS,20,406,#406,3,11.81,9548,80812
BROF,pembroke,BESS,20,509,#509,4,11.93,9643,80812
BROF,pembroke,BESS,20,718,#718,5,11.93,9643,80812
BROF,pembroke,BESS,20,1806,#1806,6,12.22,9874,80812
BROF,pembroke,BESS,20,1818,#1818,7,13.7,11074,80812
BROF,pembroke,BESS,20,9999,Last,8,13.7,11074,80812
FENT,pembroke,PV,20,10,#10,0,6.57,1463,22257
FENT,pembroke,PV,20,158,#158,1,6.57,1463,22257
FENT,pembroke,PV,20,170,#170,2,6.57,1463,22257
FENT,pembroke,PV,20,406,#406,3,6.57,1463,22257
FENT,pembroke,PV,20,509,#509,4,6.57,1463,22257
FENT,pembroke,PV,20,718,#718,5,6.57,1463,22257
FENT,pembroke,PV,20,1806,#1806,6,8.26,1838,22257
FENT,pembroke,PV,20,1818,#1818,7,19.92,4433,22257
FENT,pembroke,PV,20,9999,Last,8,19.92,4433,22257
FENT,pembroke,Wind,20,10,#10,0,0.13,65,50570
FENT,pembroke,Wind,20,158,#158,1,0.13,65,50570
FENT,pembroke,Wind,20,170,#170,2,0.13,65,50570
FENT,pembroke,Wind,20,406,#406,3,0.13,65,50570
FENT,pembroke,Wind,20,509,#509,4,0.13,65,50570
FENT,pembroke,Wind,20,718,#718,5,0.13,65,50570
FENT,pembroke,Wind,20,1806,#1806,6,0.32,162,50570
FENT,pembroke,Wind,20,1818,#1818,7,1.7,861,50570
FENT,pembroke,Wind,20,9999,Last,8,1.7,861,50570
FENT,pembroke,BESS,20,10,#10,0,0.67,541,80812
FENT,pembroke,BESS,20,158,#158,1,0.67,541,80812
FENT,pembroke,BESS,20,170,#170,2,0.67,541,80812
FENT,pembroke,BESS,20,406,#406,3,0.67,541,80812
FENT,pembroke,BESS,20,509,#509,4,0.67,542,80812
FENT,pembroke,BESS,20,718,#718,5,0.67,542,80812
FENT,pembroke,BESS,20,1806,#1806,6,0.94,761,80812
FENT,pembroke,BESS,20,1818,#1818,7,2.53,2043,80812
FENT,pembroke,BESS,20,9999,Last,8,2.53,2043,80812
FISH,pembroke,PV,20,10,#10,0,10.77,2396,22257
FISH,pembroke,PV,20,158,#158,1,10.77,2396,22257
FISH,pembroke,PV,20,170,#170,2,10.77,2396,22257
FISH,pembroke,PV,20,406,#406,3,10.77,2396,22257
FISH,pembroke,PV,20,509,#509,4,10.77,2396,22257
FISH,pembroke,PV,20,718,#718,5,10.77,2396,22257
FISH,pembroke,PV,20,1806,#1806,6,12.8,2850,22257
FISH,pembroke,PV,20,1818,#1818,7,22.32,4968,22257
FISH,pembroke,PV,20,9999,Last,8,22.32,4968,22257
FISH,pembroke,Wind,20,10,#10,0,5.29,2675,50570
FISH,pembroke,Wind,20,158,#158,1,5.29,2675,50570
FISH,pembroke,Wind,20,170,#170,2,5.29,2675,50570
FISH,pembroke,Wind,20,406,#406,3,5.29,2675,50570
FISH,pembroke,Wind,20,509,#509,4,5.29,2675,50570
FISH,pembroke,Wind,20,718,#718,5,5.29,2675,50570
FISH,pembroke,Wind,20,1806,#1806,6,5.5,2780,50570
FISH,pembroke,Wind,20,1818,#1818,7,6.82,3448,50570
FISH,pembroke,Wind,20,9999,Last,8,6.82,3448,50570
FISH,pembroke,BESS,20,10,#10,0,19.88,16068,80812
FISH,pembroke,BESS,20,158,#158,1,19.88,16068,80812
FISH,pembroke,BESS,20,170,#170,2,19.88,16068,80812
FISH,pembroke,BESS,20,406,#406,3,19.88,16068,80812
FISH,pembroke,BESS,20,509,#509,4,19.88,16068,80812
FISH,pembroke,BESS,20,718,#718,5,19.88,16068,80812
FISH,pembroke,BESS,20,1806,#1806,6,20.18,16306,80812
FISH,pembroke,BESS,20,1818,#1818,7,21.62,17472,80812
FISH,pembroke,BESS,20,9999,Last,8,21.62,17472,80812
Golden Hill,pembroke,PV,20,10,#10,0,1.94,431,22257
Golden Hill,pembroke,PV,20,158,#158,1,1.94,431,22257
Golden Hill,pembroke,PV,20,170,#170,2,1.94,431,22257
Golden Hill,pembroke,PV,20,406,#406,3,5.11,1137,22257
Golden Hill,pembroke,PV,20,509,#509,4,5.12,1140,22257
Golden Hill,pembroke,PV,20,718,#718,5,5.12,1140,22257
Golden Hill,pembroke,PV,20,1806,#1806,6,7.59,1690,22257
Golden Hill,pembroke,PV,20,1818,#1818,7,19.72,4388,22257
Golden Hill,pembroke,PV,20,9999,Last,8,19.72,4388,22257
Golden Hill,pembroke,Wind,20,10,#10,0,2.09,1058,50570
Golden Hill,pembroke,Wind,20,158,#158,1,2.09,1058,50570
Golden Hill,pembroke,Wind,20,170,#170,2,2.09,1058,50570
Golden Hill,pembroke,Wind,20,406,#406,3,2.11,1069,50570
Golden Hill,pembroke,Wind,20,509,#509,4,2.22,1123,50570
Golden Hill,pembroke,Wind,20,718,#718,5,2.22,1123,50570
Golden Hill,pembroke,Wind,20,1806,#1806,6,2.41,1220,50570
Golden Hill,pembroke,Wind,20,1818,#1818,7,3.78,1912,50570
Golden Hill,pembroke,Wind,20,9999,Last,8,3.78,1912,50570
Golden Hill,pembroke,BESS,20,10,#10,0,6.93,5603,80812
Golden Hill,pembroke,BESS,20,158,#158,1,6.93,5603,80812
Golden Hill,pembroke,BESS,20,170,#170,2,6.93,5603,80812
Golden Hill,pembroke,BESS,20,406,#406,3,7.39,5970,80812
Golden Hill,pembroke,BESS,20,509,#509,4,7.51,6068,80812
Golden Hill,pembroke,BESS,20,718,#718,5,7.51,6068,80812
Golden Hill,pembroke,BESS,20,1806,#1806,6,7.79,6292,80812
Golden Hill,pembroke,BESS,20,1818,#1818,7,9.34,7547,80812
Golden Hill,pembroke,BESS,20,9999,Last,8,9.34,7547,80812
Haverfordwest,pembroke,PV,20,10,#10,0,0.01,2,22257
Haverfordwest,pembroke,PV,20,158,#158,1,0.01,2,22257
Haverfordwest,pembroke,PV,20,170,#170,2,0.01,2,22257
Haverfordwest,pembroke,PV,20,406,#406,3,0.01,2,22257
Haverfordwest,pembroke,PV,20,509,#509,4,0.01,2,22257
Haverfordwest,pembroke,PV,20,718,#718,5,0.01,2,22257
Haverfordwest,pembroke,PV,20,1806,#1806,6,4.78,1064,22257
Haverfordwest,pembroke,PV,20,1818,#1818,7,19.41,4321,22257
Haverfordwest,pembroke,PV,20,9999,Last,8,19.41,4321,22257
Haverfordwest,pembroke,Wind,20,10,#10,0,0.02,8,50570
Haverfordwest,pembroke,Wind,20,158,#158,1,0.02,8,50570
Haverfordwest,pembroke,Wind,20,170,#170,2,0.02,8,50570
Haverfordwest,pembroke,Wind,20,406,#406,3,0.02,8,50570
Haverfordwest,pembroke,Wind,20,509,#509,4,0.02,8,50570
Haverfordwest,pembroke,Wind,20,718,#718,5,0.02,8,50570
Haverfordwest,pembroke,Wind,20,1806,#1806,6,0.23,115,50570
Haverfordwest,pembroke,Wind,20,1818,#1818,7,1.68,849,50570
Haverfordwest,pembroke,Wind,20,9999,Last,8,1.68,849,50570
Haverfordwest,pembroke,BESS,20,10,#10,0,0.01,4,80812
Haverfordwest,pembroke,BESS,20,158,#158,1,0.01,4,80812
Haverfordwest,pembroke,BESS,20,170,#170,2,0.01,4,80812
Haverfordwest,pembroke,BESS,20,406,#406,3,0.01,5,80812
Haverfordwest,pembroke,BESS,20,509,#509,4,0.01,6,80812
Haverfordwest,pembroke,BESS,20,718,#718,5,0.01,6,80812
Haverfordwest,pembroke,BESS,20,1806,#1806,6,0.38,309,80812
Haverfordwest,pembroke,BESS,20,1818,#1818,7,2.28,1840,80812
Haverfordwest,pembroke,BESS,20,9999,Last,8,2.28,1840,80812
NEYL,pembroke,PV,20,10,#10,0,0.0,0,22257
NEYL,pembroke,PV,20,158,#158,1,0.0,0,22257
NEYL,pembroke,PV,20,170,#170,2,0.0,0,22257
NEYL,pembroke,PV,20,406,#406,3,0.0,0,22257
NEYL,pembroke,PV,20,509,#509,4,0.0,0,22257
NEYL,pembroke,PV,20,718,#718,5,0.0,0,22257
NEYL,pembroke,PV,20,1806,#1806,6,4.48,996,22257
NEYL,pembroke,PV,20,1818,#1818,7,18.94,4215,22257
NEYL,pembroke,PV,20,9999,Last,8,18.94,4215,22257
NEYL,pembroke,Wind,20,10,#10,0,2.95,1494,50570
NEYL,pembroke,Wind,20,158,#158,1,2.95,1494,50570
NEYL,pembroke,Wind,20,170,#170,2,2.95,1494,50570
NEYL,pembroke,Wind,20,406,#406,3,3.01,1521,50570
NEYL,pembroke,Wind,20,509,#509,4,3.01,1521,50570
NEYL,pembroke,Wind,20,718,#718,5,3.01,1521,50570
NEYL,pembroke,Wind,20,1806,#1806,6,3.21,1624,50570
NEYL,pembroke,Wind,20,1818,#1818,7,4.64,2346,50570
NEYL,pembroke,Wind,20,9999,Last,8,4.64,2346,50570
NEYL,pembroke,BESS,20,10,#10,0,3.71,2997,80812
NEYL,pembroke,BESS,20,158,#158,1,3.71,2997,80812
NEYL,pembroke,BESS,20,170,#170,2,3.71,2997,80812
NEYL,pembroke,BESS,20,406,#406,3,3.8,3074,80812
NEYL,pembroke,BESS,20,509,#509,4,3.8,3074,80812
NEYL,pembroke,BESS,20,718,#718,5,3.8,3074,80812
NEYL,pembroke,BESS,20,1806,#1806,6,4.16,3363,80812
NEYL,pembroke,BESS,20,1818,#1818,7,6.01,4859,80812
NEYL,pembroke,BESS,20,9999,Last,8,6.01,4859,80812
PEBL,pembroke,PV,20,10,#10,0,7.51,1671,22257
PEBL,pembroke,PV,20,158,#158,1,7.51,1671,22257
PEBL,pembroke,PV,20,170,#170,2,7.51,1671,22257
PEBL,pembroke,PV,20,406,#406,3,7.51,1671,22257
PEBL,pembroke,PV,20,509,#509,4,7.89,1756,22257
PEBL,pembroke,PV,20,718,#718,5,7.89,1756,22257
PEBL,pembroke,PV,20,1806,#1806,6,9.92,2209,22257
PEBL,pembroke,PV,20,1818,#1818,7,20.43,4547,22257
PEBL,pembroke,PV,20,9999,Last,8,20.43,4547,22257
PEBL,pembroke,Wind,20,10,#10,0,0.53,268,50570
PEBL,pembroke,Wind,20,158,#158,1,0.53,268,50570
PEBL,pembroke,Wind,20,170,#170,2,0.53,268,50570
PEBL,pembroke,Wind,20,406,#406,3,0.53,269,50570
PEBL,pembroke,Wind,20,509,#509,4,0.68,346,50570
PEBL,pembroke,Wind,20,718,#718,5,0.68,346,50570
PEBL,pembroke,Wind,20,1806,#1806,6,0.89,450,50570
PEBL,pembroke,Wind,20,1818,#1818,7,2.24,1135,50570
PEBL,pembroke,Wind,20,9999,Last,8,2.24,1135,50570
PEBL,pembroke,BESS,20,10,#10,0,2.09,1689,80812
PEBL,pembroke,BESS,20,158,#158,1,2.09,1689,80812
PEBL,pembroke,BESS,20,170,#170,2,2.09,1689,80812
PEBL,pembroke,BESS,20,406,#406,3,2.09,1689,80812
PEBL,pembroke,BESS,20,509,#509,4,2.29,1853,80812
PEBL,pembroke,BESS,20,718,#718,5,2.29,1853,80812
PEBL,pembroke,BESS,20,1806,#1806,6,2.59,2093,80812
PEBL,pembroke,BESS,20,1818,#1818,7,4.1,3315,80812
PEBL,pembroke,BESS,20,9999,Last,8,4.1,3315,80812
STEY,pembroke,PV,20,10,#10,0,0.04,10,22257
STEY,pembroke,PV,20,158,#158,1,0.04,10,22257
STEY,pembroke,PV,20,170,#170,2,0.04,10,22257
STEY,pembroke,PV,20,406,#406,3,0.04,10,22257
STEY,pembroke,PV,20,509,#509,4,0.05,11,22257
STEY,pembroke,PV,20,718,#718,5,0.05,11,22257
STEY,pembroke,PV,20,1806,#1806,6,4.6,1023,22257
STEY,pembroke,PV,20,1818,#1818,7,19.08,4247,22257
STEY,pembroke,PV,20,9999,Last,8,19.08,4247,22257
STEY,pembroke,Wind,20,10,#10,0,2.29,1160,50570
STEY,pembroke,Wind,20,158,#158,1,2.29,1160,50570
STEY,pembroke,Wind,20,170,#170,2,2.29,1160,50570
STEY,pembroke,Wind,20,406,#406,3,2.29,1160,50570
STEY,pembroke,Wind,20,509,#509,4,2.59,1307,50570
STEY,pembroke,Wind,20,718,#718,5,2.59,1307,50570
STEY,pembroke,Wind,20,1806,#1806,6,2.79,1411,50570
STEY,pembroke,Wind,20,1818,#1818,7,4.22,2133,50570
STEY,pembroke,Wind,20,9999,Last,8,4.22,2133,50570
STEY,pembroke,BESS,20,10,#10,0,7.51,6072,80812
STEY,pembroke,BESS,20,158,#158,1,7.51,6072,80812
STEY,pembroke,BESS,20,170,#170,2,7.51,6072,80812
STEY,pembroke,BESS,20,406,#406,3,7.51,6073,80812
STEY,pembroke,BESS,20,509,#509,4,7.78,6287,80812
STEY,pembroke,BESS,20,718,#718,5,7.78,6287,80812
STEY,pembroke,BESS,20,1806,#1806,6,8.14,6580,80812
STEY,pembroke,BESS,20,1818,#1818,7,10.0,8078,80812
STEY,pembroke,BESS,20,9999,Last,8,10.0,8078,80812
STFL,pembroke,PV,20,10,#10,0,1.33,295,22257
STFL,pembroke,PV,20,158,#158,1,1.33,295,22257
STFL,pembroke,PV,20,170,#170,2,1.33,295,22257
STFL,pembroke,PV,20,406,#406,3,2.79,621,22257
STFL,pembroke,PV,20,509,#509,4,2.8,623,22257
STFL,pembroke,PV,20,718,#718,5,2.8,623,22257
STFL,pembroke,PV,20,1806,#1806,6,5.96,1328,22257
STFL,pembroke,PV,20,1818,#1818,7,19.25,4285,22257
STFL,pembroke,PV,20,9999,Last,8,19.25,4285,22257
STFL,pembroke,Wind,20,10,#10,0,0.1,50,50570
STFL,pembroke,Wind,20,158,#158,1,0.1,50,50570
STFL,pembroke,Wind,20,170,#170,2,0.1,50,50570
STFL,pembroke,Wind,20,406,#406,3,0.13,66,50570
STFL,pembroke,Wind,20,509,#509,4,0.14,70,50570
STFL,pembroke,Wind,20,718,#718,5,0.14,70,50570
STFL,pembroke,Wind,20,1806,#1806,6,0.33,169,50570
STFL,pembroke,Wind,20,1818,#1818,7,1.71,866,50570
STFL,pembroke,Wind,20,9999,Last,8,1.71,866,50570
STFL,pembroke,BESS,20,10,#10,0,0.6,485,80812
STFL,pembroke,BESS,20,158,#158,1,0.6,485,80812
STFL,pembroke,BESS,20,170,#170,2,0.6,485,80812
STFL,pembroke,BESS,20,406,#406,3,0.78,627,80812
STFL,pembroke,BESS,20,509,#509,4,0.78,634,80812
STFL,pembroke,BESS,20,718,#718,5,0.78,634,80812
STFL,pembroke,BESS,20,1806,#1806,6,1.08,875,80812
STFL,pembroke,BESS,20,1818,#1818,7,2.69,2172,80812
STFL,pembroke,BESS,20,9999,Last,8,2.69,2172,80812
South Hook,pembroke,PV,20,10,#10,0,0.0,0,22257
South Hook,pembroke,PV,20,158,#158,1,0.0,0,22257
South Hook,pembroke,PV,20,170,#170,2,0.0,0,22257
