Licence,GSP Group,Node 1,Operating Voltage 1,Node 2,Operating Voltage 2,Status,Vector Group,R1,X1,X0,Min Tap,Max Tap,Nominal Rating,Emergency Rating,Reverse Power Capability,Method of Earthing
WMID,Feckenham 66kV,STRA6_1H3,66,STRA5_1T0,11,Updated,Yy0,2.378,64.449,0.000,-12,0,20,40,-,Shared Resistor
WMID,Feckenham 66kV,STRA6_2H3,66,STRA5_2T0,11,Updated,Yy0,2.576,64.158,0.000,-12,0,20,40,-,Shared Resistor
WMID,Feckenham 66kV,STRA6_3H3,66,STRA5_3T0,11,Updated,Yy0,1.889,69.950,0.000,-15,3,20,40,-,Shared Resistor
WMID,Feckenham 66kV,STRE6_1H3,66,STRE5_1T0,11,Updated,Yyn0,5.359,65.908,396.213,-12,0,12,24,-,Shared Resistor
WMID,Feckenham 66kV,STRE6_2H3,66,STRE5_2T0,11,Updated,Yyn0,5.361,65.359,396.190,-12,0,12,24,-,Shared Resistor
WMID,Feckenham 66kV,TEWK6_1H3,66,TEWK5_1T0B,11,Updated,Yy0,7.880,107.658,0.000,-12,0,10,13,-,Resistor
WMID,Feckenham 66kV,TEWK6_2H3,66,TEWK5_2T0B,11,Updated,Yy0,7.968,107.767,0.000,-12,0,10,13,-,Resistor
WMID,Feckenham 66kV,WORM6_1H3,66,WORM5_1T0,11,Updated,Yyn0,2.346,72.136,432.816,-12,0,16,20,-,Resistor
WMID,Feckenham 66kV,WORM6_2H3,66,WORM5_2T0,11,Updated,Yyn0,2.436,71.043,426.258,-12,0,16,20,-,Resistor
WMID,Iron Acton 132kV,ALVE3_1H3,33,ALVE5_1T0,11,Updated,Dy11,5.047,97.002,0.000,-14,0,12,24,-,Shared Resistor
WMID,Iron Acton 132kV,ALVE3_2H3,33,ALVE5_2T0,11,Updated,Dy11,5.009,96.546,0.000,-14,0,12,24,-,Shared Resistor
WMID,Iron Acton 132kV,BERK3_1H3,33,BERK5_1T0,11,Updated,Dy11,2.790,84.159,0.000,-16,0,20,40,-,Shared Resistor
WMID,Iron Acton 132kV,BERK3_2H3,33,BERK5_2T0,11,Updated,Dy11,2.826,85.416,0.000,-16,0,20,40,-,Shared Resistor
WMID,Iron Acton 132kV,BRAS1_110,132,BRAS3_1T0,33,Removed,YNd1,0.389,32.180,29.900,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,BRAS1_210,132,BRAS3_2T0,33,Removed,YNd1,0.447,27.663,27.660,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,CAMP3_1H3,33,CAMP5_1T0,11,Updated,Dy11,9.822,119.790,0.000,-13,1,7.5,7.5,-,Shared Resistor
WMID,Iron Acton 132kV,CAMP3_2H3,33,CAMP5_2T0,11,Updated,Dy11,9.715,119.644,0.000,-13,1,7.5,7.5,-,Shared Resistor
WMID,Iron Acton 132kV,CHER3_1H3,33,CHER5_1T0,11,Updated,Dy11,9.919,121.539,0.000,-13,1,7.5,7.5,-,Shared Resistor
WMID,Iron Acton 132kV,CHER3_2H3,33,CHER5_2T0,11,Updated,Dy11,10.807,127.077,0.000,-13,1,7.5,7.5,-,Shared Resistor
WMID,Iron Acton 132kV,CHIS1_113A,132,CHIS3_1T0A,33,Updated,YNd1,0.764,23.856,23.856,-12,6,45,90,-,Earthing Transformer
WMID,Iron Acton 132kV,CHIS1_113B,132,CHIS5_1T0B,11,New,YNyn0,2.368,64.000,384.000,-12,6,15,30,-,Reactor
WMID,Iron Acton 132kV,CHIS1_113B,132,CHIS5T1B,11,Removed,YNyn0,2.368,64.000,0.010,-20,10,15,30,-,Reactor
WMID,Iron Acton 132kV,CHIS1_213A,132,CHIS3_2T0A,33,Updated,YNd1,0.769,23.778,23.778,-12,6,45,90,-,Earthing Transformer
WMID,Iron Acton 132kV,CHIS1_213B,132,CHIS5_2T0B,11,New,YNyn0,2.400,64.300,385.800,-12,6,15,30,-,Reactor
WMID,Iron Acton 132kV,CHIS1_213B,132,CHIS5T2B,11,Removed,YNyn0,2.400,64.300,0.010,-20,10,15,30,-,Reactor
WMID,Iron Acton 132kV,CHIS3_#3H0,33,CHIS5_3T0,11,Updated,Dyn11,3.875,79.815,65.700,-12,4,20,40,-,Resistor
WMID,Iron Acton 132kV,COWH3_1H3,33,COWH5_1T0,11,Updated,Dy11,4.362,88.240,0.000,-14,0,15,18.75,-,Shared Resistor
WMID,Iron Acton 132kV,COWH3_2H3,33,COWH5_2T0,11,Updated,Dy11,4.284,92.247,0.000,-14,0,15,18.75,-,Shared Resistor
WMID,Iron Acton 132kV,DUDB3_1H3,33,DUDB5_1T0,11,Updated,Dyn11,4.281,90.717,72.000,-13,1,15,15,-,Resistor
WMID,Iron Acton 132kV,DUDB3_2H3,33,DUDB5_2T0,11,Updated,Dyn11,4.635,96.619,79.400,-14,0,15,18.75,-,Resistor
WMID,Iron Acton 132kV,DUDB3_3H3,33,DUDB5_3T0,11,Updated,Dyn11,4.480,96.619,79.400,-14,0,15,18.75,-,Resistor
WMID,Iron Acton 132kV,DURS3_1H3,33,DURS5_1T0,11,Updated,Dy11,3.934,80.814,0.000,-14,0,16.5,16.5,-,Shared Resistor
WMID,Iron Acton 132kV,DURS3_2H3,33,DURS5_2T0,11,Updated,Dy11,3.902,80.814,0.000,-14,0,16.5,16.5,-,Shared Resistor
WMID,Iron Acton 132kV,FEER1Q,132,FEER3J,33,Removed,YNd1,0.320,25.000,23.400,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,FEER1R,132,FEER3K,33,Removed,YNd1,0.717,24.644,20.950,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,FEER1S,132,FEER3J,33,Removed,YNd1,0.711,24.867,21.140,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,FEER1T,132,FEER3K,33,Removed,YNd1,0.868,24.611,20.920,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,FILT1,132,FILT81,22,Removed,YNd1,0.000,16.600,16.600,-15,5,0,0,-,-
WMID,Iron Acton 132kV,HAMD3_1H3,33,HAMD5_1T0,11,Updated,Dy11,5.480,111.690,0.000,-15,1,12,24,-,Shared Resistor
WMID,Iron Acton 132kV,HAMD3_2H3,33,HAMD5_2T0,11,Updated,Dy11,5.260,110.210,0.000,-15,1,12,24,-,Shared Resistor
WMID,Iron Acton 132kV,LOLE1Q,132,LOLE3J,33,Removed,YNd1,0.779,25.122,21.350,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,LOLE1R,132,LOLE3K,33,Removed,YNd1,1.192,20.050,17.040,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,LOLE1S,132,LOLE3K,33,Removed,YNd1,1.175,19.883,16.900,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,LOLE1T,132,LOLE3J,33,Removed,YNd1,0.794,24.900,21.170,-20,10,0,0,-,Earthing Transformer + Resistor
WMID,Iron Acton 132kV,NAIH3_1H3,33,NAIH5_1T0,11,Updated,Dyn11,6.740,100.000,85.000,-13,1,10,10,-,Reactor
WMID,Iron Acton 132kV,NAIH3_2H3,33,NAIH5_2T0,11,Unchanged,Dyn11,9.520,118.680,1360.380,-12,4,7.5,15,15,Reactor
WMID,Iron Acton 132kV,NETH3_1H3,33,NETH5_1T0,11,Updated,Dyn11,9.204,112.358,101.122,-15,1,7.5,15,-,Resistor
WMID,Iron Acton 132kV,NETH3_2H3,33,NETH5_2T0,11,Updated,Dyn11,9.236,113.087,110.172,-15,1,7.5,15,-,Resistor
WMID,Iron Acton 132kV,OXBR3_#1H5,33,OXBR5_1T0,11,Updated,Dy11,4.530,88.968,0.000,-14,0,15,15,-,Shared Resistor
WMID,Iron Acton 132kV,OXBR3_#2H5,33,OXBR5_2T0,11,Updated,Dy11,5.053,96.546,0.000,-14,0,12,24,-,Shared Resistor
WMID,Iron Acton 132kV,RYEF1_113A,132,RYEF3_1T0A,33,Updated,YNd1,0.610,25.080,21.318,-12,6,30,60,-,Earthing Transformer
WMID,Iron Acton 132kV,RYEF1_113B,132,RYEF3_1T0B,33,Updated,YNd1,0.610,25.110,21.343,-12,6,30,60,-,Earthing Transformer
WMID,Iron Acton 132kV,RYEF1_213A,132,RYEF3_2T0A,33,Updated,YNd1,0.897,28.483,28.483,-12,6,30,60,-,Earthing Transformer
WMID,Iron Acton 132kV,RYEF1_213B,132,RYEF3_2T0B,33,Updated,YNd1,0.610,25.080,21.318,-12,6,30,60,-,Earthing Transformer
WMID,Iron Acton 132kV,RYEF3_1H5,33,RYEF5_1T0,11,Updated,Dyn11,4.958,94.870,84.217,-13,3,11.5,23,-,Resistor
WMID,Iron Acton 132kV,RYEF3_2H5,33,RYEF5_2T0,11,Updated,Dyn11,4.911,94.087,84.696,-13,3,11.5,23,-,Resistor
WMID,Iron Acton 132kV,RYEF3_3H5,33,RYEF5_3T0,11,Updated,Dyn11,4.491,89.169,71.700,-12,4,12,24,-,Resistor
WMID,Iron Acton 132kV,TOWH3_#2L5,33,TOWH5_1T0,11,Removed,Dy11,5.260,110.210,0.000,-21,1,12,24,-,-
WMID,Ironbr. & Shrewsb. 132kV,BAYH3_2H3,33,BAYH5_2T0,11,Updated,Dy11,6.427,114.307,0.000,-16,1,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,BAYH3_3H3,33,BAYH5_3T0,11,Updated,Dy11,6.444,115.127,0.000,-16,1,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,BERR3_1H3,33,BERR5_1T0,11,Updated,Dyn11,35.910,247.410,210.300,-8,6,2,2,-,Solid
WMID,Ironbr. & Shrewsb. 132kV,BISC3_2H3,33,BISC5_2T0,11,Updated,Yy0,11.833,112.030,896.240,-16,0,6,12,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,BROS3_1H3,33,BROS5_1T0,11,Updated,Dy11,8.600,121.710,0.000,-12,4,7.5,15,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,BROS3_2H3,33,BROS5_2T0,11,Updated,Dy11,8.580,121.810,0.000,-12,4,7.5,15,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,DONN3_#1H5,33,DONN5_1T0,11,Updated,Dyn11,3.075,71.500,64.350,-12,4,20,26,-,Reactor
WMID,Ironbr. & Shrewsb. 132kV,DONN3_#2H5,33,DONN5_2T0,11,Updated,Dyn11,5.460,82.947,70.505,-12,4,12,24,-,Reactor
WMID,Ironbr. & Shrewsb. 132kV,DOTH3_1H3,33,DOTH5_1T0,11,Updated,Dy11,9.490,124.680,0.000,-12,4,7.5,15,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,DOTH3_2H3,33,DOTH5_2T0,11,Updated,Dy11,9.440,124.610,0.000,-12,4,7.5,15,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,EAST3_1H3,33,EAST5_1T0,11,Updated,Dyn11,11.250,125.619,114.933,-14,0,7.5,7.5,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,HALF3_1H3,33,HALF5_1T0,11,Updated,Dy11,5.180,122.940,0.000,-12,4,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,HALF3_2H3,33,HALF5_2T0,11,Updated,Dy11,5.240,123.850,0.000,-12,4,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,HALF3_3H3,33,HALF5_3T0,11,Updated,Dy11,5.680,124.010,0.000,-12,4,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,HARL3_#1H5,33,HARL5_1T0,11,Updated,Dyn11,4.964,85.165,72.390,-12,4,12,24,24,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,HARL3_#2H5,33,HARL5_2T0,11,Updated,Dyn11,4.950,85.857,72.979,-12,4,12,24,24,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,HORT1_GT1,132,HORT5_T1,11,Updated,YNyn0,1.665,75.848,455.090,-12,6,15,30,-,Reactor
WMID,Ironbr. & Shrewsb. 132kV,HORT1_GT2,132,HORT5_T2,11,Updated,YNyn0,3.060,69.470,416.797,-12,6,15,30,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,HORT1_GT3,132,HORT5_T3,11,Updated,YNyn0,1.597,75.516,453.099,-12,6,15,30,-,Reactor
WMID,Ironbr. & Shrewsb. 132kV,IRON1_210A,132,IRON3_GT2,33,Updated,YNd1,0.567,16.580,15.780,-12,6,30,60,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,IRON1_310A,132,IRON3_GT3,33,Updated,YNd1,0.567,16.670,15.600,-12,6,30,60,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,IRON1_410A,132,IRON3_GT4,33,Updated,YNd1,0.395,15.267,13.740,-12,6,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,IRON1_610,132,IRON3_#6T0,33,Updated,YNd1,0.490,14.880,14.020,-12,6,45,90,90,Earthing Transformer + Reactor
WMID,Ironbr. & Shrewsb. 132kV,KETL1_113,132,KETL3_GT1,33,Updated,YNd1,0.723,23.667,23.667,-12,6,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,KETL1_213,132,KETL3_GT2,33,Updated,YNd1,0.712,24.056,24.056,-12,6,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,KETL1_413,132,KETL5_T4,11,Updated,YNyn0,0.929,54.617,-16.889,-12,6,30,60,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,KETL3_#1H5,33,KETL5_1T0,11,Updated,Dy11,2.660,87.070,0.000,-12,4,20,40,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,KETL3_#2H5,33,KETL5_2T0,11,Updated,Dy11,2.700,87.510,0.000,-12,4,20,40,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,LEAT3_1H3,33,LEAT5_1T0,11,Updated,Dy11,10.862,123.433,0.000,-14,0,7.5,7.5,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,LEAT3_2H3,33,LEAT5_2T0,11,Updated,Dy11,10.609,121.393,0.000,-14,0,7.5,7.5,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,LEEB3_1H3,33,LEEB5_1T0,11,Updated,Dy11,10.553,117.896,0.000,-14,0,7.5,7.5,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,MADE3_1H3,33,MADE5_1T0,11,Updated,Dy11,4.275,88.167,0.000,-14,0,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,MADE3_2H3,33,MADE5_2T0,11,Updated,Dy11,4.119,88.167,0.000,-14,0,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,MALE3_1H3,33,MALE5_1T0,11,Updated,Dyn11,5.249,126.421,120.100,-17,1,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,MALE3_2H3,33,MALE5_2T0,11,Updated,Dyn11,5.248,125.601,119.321,-17,1,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,NEWP3_1H3,33,NEWP5_1T0,11,Updated,Dy11,4.900,100.000,90.000,-13,3,11.5,23,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,NEWP3_2H3,33,NEWP5_2T0,11,Updated,Dy11,4.938,100.000,90.000,-13,3,11.5,23,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,PRIE3_1H3,33,PRIE5_1T0,11,Updated,Dy11,10.823,110.208,0.000,-16,0,6,12,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,PRIE3_2H3,33,PRIE5_2T0,11,Updated,Dy11,16.290,173.127,0.000,-13,1,5,5,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,QUAT3_2H3,33,QUAT5_2T0,11,Updated,Yy0,6.274,103.942,0.000,-14,0,10,15,-,Solid
WMID,Ironbr. & Shrewsb. 132kV,ROUS3_T1,33,ROUS5_1T0,11,Updated,Dy11,2.618,73.895,0.000,-13,3,20,40,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,ROUS3_T2,33,ROUS5_2T0,11,Updated,Dy11,2.618,73.895,0.000,-13,3,20,40,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,ROWT3_1H3,33,ROWT5_2T0,11,Updated,Dyn11,14.904,162.400,138.040,-14,0,5,5,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,SANK3_#1H0,33,SANK5_1T0,11,Updated,Dy11,4.756,108.860,0.000,-14,0,15,18.75,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SANK3_#2H0,33,SANK5_2T0,11,Updated,Dy11,4.838,111.483,0.000,-14,0,15,18.75,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SHIF3_1H3,33,SHIF5_1T0,11,Updated,Dyn11,8.660,122.120,120.000,-18,1,7.5,15,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,SHIF3_2H3,33,SHIF5_2T0,11,Updated,Dyn11,8.666,123.720,120.000,-18,1,7.5,15,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,SHRE1_&410,132,SHRE3_GT4,33,Updated,YNd1,0.420,24.890,23.160,-12,6,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,SHRE1_113,132,SHRE3_GT1,33,Updated,YNd1,0.330,25.100,21.330,-13,7,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,SHRE1_213,132,SHRE3_GT2,33,Updated,YNd1,0.738,27.389,27.389,-12,6,45,90,-,Earthing Transformer
WMID,Ironbr. & Shrewsb. 132kV,SNED3_#1H0,33,SNED5_1T0,11,Updated,Dy11,4.634,88.895,0.000,-14,0,20,26,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SNED3_#2H0,33,SNED5_2T0,11,Updated,Dy11,4.576,88.895,0.000,-14,0,20,26,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SNED3_#3H0,33,SNED5_3T0,11,Updated,Dy11,3.094,84.596,0.000,-12,4,20,40,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SPRG3_MAIN1,33,SPRG5_1T0,11,Updated,Dy11,3.866,81.235,0.000,-12,4,20,40,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,SPRG3_MAIN2,33,SPRG5_2T0,11,Updated,Dy11,3.873,81.618,0.000,-12,4,20,40,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,STAA3_#1H0,33,STAA5_1T0,11,Updated,Dzn0,5.683,86.766,26.030,-12,4,12,24,-,Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,STAA3_#2H0,33,STAA5_2T0,11,Updated,Dzn0,5.487,88.130,26.439,-12,4,12,24,-,Earthing Transformer + Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,STAA3_#3H0,33,STAA5_3T0,11,Updated,Dzn0,5.680,86.462,25.939,-12,4,12,24,-,Earthing Transformer + Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,STAA3_#4H0,33,STAA5_4T0,11,Updated,Dzn0,5.671,87.558,26.267,-12,4,12,24,-,Earthing Transformer + Shared Resistor
WMID,Ironbr. & Shrewsb. 132kV,WEIH3_#1H0,33,WEIH5_1T0,11,Updated,Dyn11,5.660,121.614,103.372,-12,4,12,24,24,Resistor
WMID,Ironbr. & Shrewsb. 132kV,WEIH3_#2H0,33,WEIH5_2T0,11,Updated,Dyn11,7.177,123.662,105.113,-12,4,7.5,15,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,WORF3_1H3,33,WORF5_1T0,11,Updated,Dy11,10.803,121.976,0.000,-14,0,7.5,7.5,-,Resistor
WMID,Ironbr. & Shrewsb. 132kV,WORF3_2H3,33,WORF5_2T0,11,Updated,Dyn11,12.142,152.709,129.803,-12,4,5,6.25,-,Resistor
WMID,Kitwell 132kV,BARG1_113,132,BARG5_1T0,11,Updated,YNd1,2.764,72.000,72.000,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,BARG1_213,132,BARG5_2T0,11,Updated,YNd1,2.718,76.170,76.170,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,BOVI1_113,132,BOVI5_1T0,11,Updated,YNd1,2.163,83.072,76.352,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,BOVI1_213,132,BOVI5_2T0,11,Updated,YNd1,2.172,84.739,76.354,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,BOVI1_313,132,BOVI5_3T0,11,Updated,YNd1,2.173,84.105,76.353,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,BOVI1_413,132,BOVI5_4T0,11,Updated,YNd1,2.171,85.639,76.355,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,HALE1_113,132,HALE5_1T0,11,Updated,YNd1,2.702,73.170,73.170,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,HALE1_213,132,HALE5_2T0,11,Updated,YNd1,2.667,73.000,73.000,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,HALE1_313,132,HALE5_3T0,11,Updated,YNd1,1.989,71.666,61.980,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,HALG1_213,132,HALG5T2,11,Updated,YNd1,1.443,32.667,49.167,-12,6,30,60,-,Earthing Transformer + Resistor
WMID,Kitwell 132kV,LOBR1_113,132,LOBR5_1T0,11,Updated,YNd1,2.330,83.800,71.230,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,LOBR1_213,132,LOBR5_2T0,11,Updated,YNd1,2.450,83.900,71.315,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,LOBR1_313,132,LOBR5_3T0,11,Updated,YNd1,2.440,83.260,70.771,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,RENA1_213,132,RENA5_2T0,11,Updated,YNd1,2.700,73.000,73.000,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,RENA1_313,132,RENA5_3T0,11,Updated,YNd1,2.689,72.330,72.330,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,SELO1_11,132,SELO5_1T0,11,Updated,YNd1,2.690,65.500,65.500,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,SELO112,132,SELO5_2T0,11,Updated,YNd1,2.850,73.200,73.200,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,SELO115,132,SELO5_5T0,11,Updated,YNd1,2.010,84.610,71.918,-12,6,15,30,-,Earthing Transformer
WMID,Kitwell 132kV,SHIR1_213,132,SHIR5_2T0,11,Updated,YNd1,2.930,63.770,63.770,-16,4,15,30,-,Earthing Transformer + Resistor
WMID,Kitwell 132kV,SHIR1_313,132,SHIR5_3T0,11,Updated,YNd1,2.263,85.667,72.800,-12,6,15,30,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,APOL3_T1,33,APOL5_1T0,11,Updated,Dyn11,4.893,104.811,104.811,-10,4,12,24,-,Resistor
WMID,Lea Marston 132kV,APOL3_T2,33,APOL5_2T0,11,Updated,Dyn11,4.906,105.577,105.577,-10,4,12,24,-,Resistor
WMID,Lea Marston 132kV,ATHE3_1H3,33,ATHE5_1T0,11,Updated,Dyn11,5.066,111.697,94.942,-13,3,12,24,-,Resistor
WMID,Lea Marston 132kV,ATHE3_2H3,33,ATHE5_2T0,11,Updated,Dyn11,5.069,111.149,94.477,-13,3,12,24,-,Resistor
WMID,Lea Marston 132kV,BIRC3_MAIN1,33,BIRC5_1T0,11,Updated,Dyn11,2.470,76.370,64.910,-12,4,20,40,-,Resistor
WMID,Lea Marston 132kV,BIRC3_MAIN2,33,BIRC5_2T0,11,Updated,Dyn11,2.450,76.740,65.230,-12,4,20,40,-,Resistor
WMID,Lea Marston 132kV,BOUR1_113,132,BOUR5N_T1,11,Updated,YNd1,1.020,53.420,60.200,-12,6,30,60,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,BROF1_113,132,BROF3_1T0,33,Updated,YNd1,0.853,25.408,24.261,-12,6,22.5,45,45,Earthing Transformer
WMID,Lea Marston 132kV,BROF1_213,132,BROF3_2T0,33,Updated,YNd1,0.859,25.586,24.261,-12,6,22.5,45,45,Earthing Transformer
WMID,Lea Marston 132kV,BROF3_5H0,33,BROF5_5T0,11,Updated,Yyn0,2.654,86.013,714.270,-12,4,20,40,40,Resistor
WMID,Lea Marston 132kV,BROF3_6H0,33,BROF5_6T0,11,Updated,Yyn0,2.690,86.048,718.042,-12,4,20,40,40,Resistor
WMID,Lea Marston 132kV,CHEW1_113,132,CHEW5_1T0,11,Updated,YNd1,2.220,90.330,83.670,-12,6,15,30,-,Earthing Transformer
WMID,Lea Marston 132kV,CHEW1_213,132,CHEW5_2T0,11,Updated,YNd1,2.230,90.300,83.730,-12,6,15,30,-,Earthing Transformer
WMID,Lea Marston 132kV,ELMD1_113,132,ELMD5_1T0,11,Updated,YNd1,2.822,72.670,72.670,-12,6,15,30,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,KITG1_113,132,KITG5N_T1,11,Updated,YNd1,0.988,38.508,58.500,-12,6,30,60,-,Earthing Transformer + Shared Resistor
WMID,Lea Marston 132kV,KITG1_213,132,KITG5N_T2,11,Updated,YNd1,0.986,38.525,58.500,-12,6,30,60,-,Earthing Transformer + Shared Resistor
WMID,Lea Marston 132kV,KITG1_313,132,KITG5N_T3,11,Updated,YNd1,0.983,38.676,58.667,-12,6,30,60,-,Earthing Transformer + Shared Resistor
WMID,Lea Marston 132kV,POLE3_2H3,33,POLE5_2T0,11,Updated,Dyn11,9.983,109.719,109.719,-13,3,6,9.5,-,Resistor
WMID,Lea Marston 132kV,POLE3_T1,33,POLE5_1T0,11,Updated,Dyn11,9.876,109.180,109.180,-13,3,6,9.5,-,Resistor
WMID,Lea Marston 132kV,SHIR1_113,132,SHIR5_1T0,11,Updated,YNd1,2.989,64.330,64.330,-16,4,15,30,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,TAMT1_113A,132,TAMT5_GT1A,11,Updated,YNyn0,2.804,70.277,58.734,-12,6,15,30,-,Resistor
WMID,Lea Marston 132kV,TAMT1_113B,132,TAMT3_#1T0B,33,Updated,YNd1,0.862,21.433,19.932,-12,6,22.5,45,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,TAMT1_213A,132,TAMT5_GT2A,11,Updated,YNyn0,2.778,69.945,58.906,-12,6,15,30,-,Resistor
WMID,Lea Marston 132kV,TAMT1_213B,132,TAMT3_#2T0B,33,Updated,YNd1,0.832,21.433,19.932,-12,6,22.5,45,-,Earthing Transformer + Resistor
WMID,Lea Marston 132kV,TAMW1_113,132,TAMW3_#1T0,33,Updated,YNd1,0.410,24.840,23.160,-12,6,45,90,-,Earthing Transformer
WMID,Lea Marston 132kV,TAMW1_213,132,TAMW3_#2T0,33,Updated,YNd1,0.410,25.190,23.410,-12,6,45,90,-,Earthing Transformer
WMID,Lea Marston 132kV,TAMW3_#1H0,33,TAMW5_1T0,11,Updated,Dyn11,3.638,82.549,82.549,-12,4,20,40,-,Resistor
WMID,Lea Marston 132kV,TAMW3_#2H0,33,TAMW5_2T0,11,Updated,Dyn11,3.638,82.549,82.549,-12,4,20,40,-,Resistor
WMID,Lea Marston 132kV,WOOE3_MAIN1,33,WOOE5_1T0,11,Updated,Dyn11,5.330,114.365,114.365,-12,4,12,24,-,Resistor
WMID,Lea Marston 132kV,WOOE3_MAIN2,33,WOOE5_2T0,11,Updated,Dyn11,5.416,113.449,113.449,-12,4,12,24,-,Resistor
