substation,zone,technology,capacity_mw,year,queue_mw_remaining,n_projects_remaining,curtailment_pct,curtailed_mwh,total_mwh
Cardiff North,aberthaw-and-cardiff-east,BESS,20,2033,130,4,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,2034,130,4,19.01,15360,80812
Cardiff North,aberthaw-and-cardiff-east,BESS,20,2035,130,4,19.01,15360,80812
Cardiff West,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.0,0,50570
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.0,0,80812
Cardiff West,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.0,0,80812
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2025,331,9,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2026,237,7,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2027,237,7,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2028,237,7,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2029,172,5,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2030,172,5,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2031,172,5,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2032,130,4,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2033,130,4,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2034,130,4,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,PV,20,2035,130,4,5.93,1319,22257
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.75,379,50570
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2025,331,9,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2026,237,7,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2027,237,7,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2028,237,7,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2029,172,5,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2030,172,5,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2031,172,5,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2032,130,4,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2033,130,4,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2034,130,4,1.09,882,80812
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,2035,130,4,1.09,882,80812
FAIR,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
FAIR,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.0,0,50570
FAIR,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.0,0,80812
FAIR,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
HEAT,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.0,0,50570
HEAT,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.0,0,80812
HEAT,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,PV,20,2025,331,9,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2026,237,7,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2027,237,7,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2028,237,7,3.28,730,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
HIGH,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.02,11,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.0,0,50570
HIGH,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.52,422,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.0,0,80812
HIGH,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.0,0,80812
LLDO,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
LLDO,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.01,4,50570
LLDO,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.19,150,80812
LLDO,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.19,150,80812
PENA,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.0,0,22257
PENA,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.0,0,22257
PENA,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.01,6,50570
PENA,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.01,6,50570
PENA,aberthaw-and-cardiff-east,BESS,20,2025,331,9,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2026,237,7,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2027,237,7,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2028,237,7,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2029,172,5,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2030,172,5,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2031,172,5,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2032,130,4,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2033,130,4,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2034,130,4,0.27,221,80812
PENA,aberthaw-and-cardiff-east,BESS,20,2035,130,4,0.27,221,80812
SMOR,aberthaw-and-cardiff-east,PV,20,2025,331,9,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2026,237,7,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2027,237,7,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2028,237,7,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2029,172,5,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2030,172,5,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2031,172,5,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2032,130,4,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2033,130,4,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2034,130,4,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,PV,20,2035,130,4,0.08,17,22257
SMOR,aberthaw-and-cardiff-east,Wind,20,2025,331,9,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2026,237,7,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2027,237,7,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2028,237,7,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2029,172,5,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2030,172,5,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2031,172,5,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2032,130,4,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2033,130,4,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2034,130,4,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,Wind,20,2035,130,4,0.44,220,50570
SMOR,aberthaw-and-cardiff-east,BESS,20,2025,331,9,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2026,237,7,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2027,237,7,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2028,237,7,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2029,172,5,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2030,172,5,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2031,172,5,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2032,130,4,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2033,130,4,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2034,130,4,3.06,2473,80812
SMOR,aberthaw-and-cardiff-east,BESS,20,2035,130,4,3.06,2473,80812
TRGF,aberthaw-and-cardiff-east,PV,20,2025,331,9,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2026,237,7,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2027,237,7,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2028,237,7,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2029,172,5,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2030,172,5,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2031,172,5,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2032,130,4,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2033,130,4,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2034,130,4,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,PV,20,2035,130,4,8.13,1809,22257
TRGF,aberthaw-and-cardiff-east,Wind,20,2025,331,9,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2026,237,7,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2027,237,7,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2028,237,7,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2029,172,5,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2030,172,5,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2031,172,5,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2032,130,4,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2033,130,4,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2034,130,4,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,Wind,20,2035,130,4,1.27,644,50570
TRGF,aberthaw-and-cardiff-east,BESS,20,2025,331,9,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2026,237,7,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2027,237,7,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2028,237,7,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2029,172,5,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2030,172,5,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2031,172,5,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2032,130,4,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2033,130,4,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2034,130,4,3.34,2696,80812
TRGF,aberthaw-and-cardiff-east,BESS,20,2035,130,4,3.34,2696,80812
TRPK,aberthaw-and-cardiff-east,PV,20,2025,331,9,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2026,237,7,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2027,237,7,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2028,237,7,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2029,172,5,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2030,172,5,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2031,172,5,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2032,130,4,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2033,130,4,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2034,130,4,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,PV,20,2035,130,4,27.26,6066,22257
TRPK,aberthaw-and-cardiff-east,Wind,20,2025,331,9,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2026,237,7,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2027,237,7,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2028,237,7,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2029,172,5,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2030,172,5,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2031,172,5,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2032,130,4,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2033,130,4,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2034,130,4,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,Wind,20,2035,130,4,26.43,13367,50570
TRPK,aberthaw-and-cardiff-east,BESS,20,2025,331,9,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2026,237,7,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2027,237,7,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2028,237,7,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2029,172,5,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2030,172,5,36.48,29483,80812
TRPK,aberthaw-and-cardiff-east,BESS,20,2031,172,5,36.48,29483,80812
